7044.1,5832.3,5395.4,6317.4
7100.5,5864.1,5411.8,6359.5
7156.4,5892.8,5430.8,6390.3
7206.2,5915.4,5449.2,6456.9
7243.6,5929.2,5464.6,6511.8
7269.2,5932.8,5468.2,6516.9
7289.2,5924.6,5467.2,6513.3
7300.5,5917.4,5475.4,6513.3
7295.4,5915.4,5483.6,6496.4
7297.4,5908.7,5480,6486.2
7307.2,5897.9,5477.4,6490.3
7302.1,5890.3,5485.1,6469.7
7291.3,5884.6,5485.6,6445.6
7286.7,5880.5,5473.3,6448.2
7275.9,5875.9,5464.6,6442.6
7257.9,5867.7,5468.7,6410.3
7240,5854.9,5474.9,6380.5
7222.1,5845.1,5471.8,6366.2
7208.7,5838.5,5466.2,6351.8
7201.5,5830.3,5472.3,6339
7197.4,5826.7,5483.1,6336.4
7196.4,5826.2,5488.7,6332.3
7202.6,5822.1,5487.2,6327.2
7211.3,5823.1,5490.8,6333.3
7216.9,5824.1,5499,6332.3
7223.1,5810.3,5493.3,6341
7233.8,5789.2,5489.7,6388.7
7249.2,5785.6,5513.8,6434.4
7255.4,5784.6,5532.3,6423.1
7239,5761.5,5521.5,6384.1
7212.8,5734.9,5522.6,6376.4
7203.1,5721.5,5531.8,6401.5
7207.7,5705.6,5515.4,6434.9
7206.2,5689.7,5507.7,6446.7
7191.8,5686.7,5512.3,6436.4
7181.5,5693.3,5493.3,6435.4
7175.4,5691.8,5466.7,6428.7
7159.5,5684.1,5458.5,6402.6
7147.2,5681.5,5459,6382.1
7141,5678.5,5465.1,6374.4
7134.4,5676.4,5476.9,6362.1
7141,5682.6,5488.2,6355.4
7155.4,5690.8,5502.1,6365.1
7155.4,5692.3,5504.6,6368.2
7137.9,5685.1,5489.2,6352.8
7121,5677.4,5487.7,6328.2
7115.4,5682.6,5502.1,6310.8
7104.1,5692.8,5504.1,6314.4
7073.3,5690.8,5489.2,6315.9
7037.9,5676.9,5472.3,6279
7020,5671.3,5468.2,6240.5
7012.8,5673.8,5466.7,6240
6991.8,5671.3,5461,6235.4
6966.7,5666.7,5468.2,6205.1
6954.4,5663.1,5472.3,6183.6
6939.5,5668.7,5465.1,6174.9
6916.9,5678.5,5467.2,6161
6905.1,5677.9,5468.7,6146.7
6897.4,5672.3,5465.1,6133.8
6884.1,5676.9,5473.3,6120
6876.4,5687.7,5481,6116.9
6869.7,5691.8,5473.8,6114.4
6851.3,5686.7,5465.1,6100
6839,5684.1,5462.1,6102.6
6827.7,5686.7,5456.9,6106.2
6800,5682.6,5451.8,6081
6773.8,5670.8,5441.5,6051.8
6749.7,5661.5,5426.2,6030.3
6716.4,5664.1,5422.6,6004.6
6685.1,5671.3,5425.6,5982.6
6655.4,5675.4,5425.6,5963.1
6623.1,5681,5424.1,5941
6599.5,5680.5,5412.8,5931.3
6590.8,5676.9,5404.6,5925.1
6573.3,5667.7,5401.5,5923.6
6546.2,5657.9,5399.5,5951.3
6527.2,5659.5,5403.6,5976.9
6510.3,5650.8,5389.7,5951.8
6488.7,5629.2,5360.5,5921
6470.3,5620,5355.9,5938.5
6454.4,5623.1,5371.8,5959
6440,5621,5373.3,5948.2
6430.3,5616.4,5366.7,5935.4
6412.3,5610.8,5362.6,5925.1
6390.8,5607.2,5360,5907.2
6374.9,5607.7,5359,5884.1
6357.9,5606.2,5350.8,5866.7
6346.2,5612.3,5342.6,5860
6337.9,5617.9,5339,5848.2
6323.1,5617.4,5342.6,5834.4
6309.2,5619,5350.3,5830.8
6301.5,5613.3,5334.9,5833.3
6289.7,5601,5313.8,5848.2
6274.9,5595.9,5320.5,5883.1
6268.2,5595.4,5328.2,5913.3
6263.6,5589.2,5314.4,5914.4
6252.8,5590.8,5311.8,5901
6238.5,5603.1,5319.5,5890.3
6217.9,5609.2,5312.8,5869.2
6190.3,5612.8,5307.7,5836.9
6169.7,5623.1,5308.2,5816.4
6163.1,5637.4,5311.3,5810.3
6170.8,5653.8,5323.1,5812.3
6178.5,5665.6,5328.2,5814.9
6169.2,5661,5320.5,5806.7
6162.1,5653.3,5316.9,5793.3
6182.6,5671.3,5328.7,5806.2
6217.9,5709.2,5352.8,5841.5
6257.9,5747.7,5385.6,5880
6317.4,5794.9,5422.1,5933.8
6385.1,5844.1,5445.1,5991.3
6441,5879.5,5459.5,6032.8
6503.1,5915.4,5488.7,6081.5
6573.3,5961.5,5527.2,6144.1
6641.5,6003.6,5552.3,6207.7
6700.5,6035.9,5563.6,6256.9
6749.7,6063.6,5580,6287.2
6792.8,6085.1,5596.9,6316.9
6823.6,6092.8,5599,6341.5
6853.8,6107.2,5603.6,6361.5
6894.4,6130.3,5623.6,6393.8
6929.2,6140,5640,6429.7
6964.1,6149.7,5650.3,6449.2
7010.8,6173.3,5663.6,6486.2
7055.9,6190.8,5676.9,6568.2
7082.6,6190.8,5686.7,6627.2
7092.8,6184.1,5690.8,6613.3
7096.9,6169.7,5687.7,6581.5
7100,6151.3,5687.2,6578.5
7104.1,6142.1,5694.9,6573.8
7098.5,6130.3,5694.9,6549.7
7088.2,6107.2,5688.7,6528.7
7088.7,6090.8,5686.7,6522.6
7088.7,6083.6,5689.7,6516.4
7082.1,6070.8,5688.7,6502.1
7076.9,6062.1,5683.6,6500
7080,6065.1,5685.1,6506.7
7096.4,6079,5703.6,6509.7
7110.3,6096.9,5715.4,6515.9
7101,6096.9,5703.6,6514.4
7090.3,6088.2,5698.5,6502.1
7094.9,6090.8,5711.3,6490.8
7101,6097.9,5721.5,6488.7
7092.8,6093.8,5721.5,6481
7073.8,6081,5715.9,6462.6
7070.8,6079,5724.1,6456.9
7081,6083.1,5736.9,6462.1
7079,6082.1,5730.8,6463.6
7071.3,6080.5,5717.4,6463.6
7070.8,6082.1,5716.9,6458.5
7066.7,6080.5,5717.9,6441.5
7050.3,6070.8,5707.2,6421.5
7023.1,6056.9,5690.8,6405.6
6992.8,6044.1,5679,6386.2
6969.2,6038.5,5683.1,6389.2
6951.3,6040.5,5695.9,6422.6
6933.3,6034.4,5689.7,6424.1
6916.4,6022.1,5679,6382.1
6902.1,6022.6,5685.1,6352.3
6889.2,6021,5686.2,6337.9
6869.2,6009.2,5672.8,6308.2
6847.7,6005.6,5647.2,6281.5
6826.7,5999.5,5609.7,6265.6
6803.1,5976.9,5588.2,6243.6
6787.2,5968.7,5597.4,6230.8
6791.8,5981.5,5612.3,6258.5
6801.5,5984.6,5624.1,6307.2
6796.4,5979.5,5634.9,6327.7
6794.4,5981.5,5639,6328.2
6800,5977.9,5650.8,6335.9
6792.8,5968.2,5661.5,6334.4
6780.5,5966.7,5652.3,6316.9
6773.3,5965.1,5644.6,6300.5
6766.2,5956.4,5655.9,6293.8
6755.4,5944.6,5663.1,6287.2
6742.6,5922.1,5647.2,6269.2
6733.3,5895.4,5639.5,6265.6
6730.8,5889.2,5656.4,6287.7
6729.2,5900,5663.1,6295.4
6724.6,5900.5,5637.4,6280
6715.9,5891.8,5623.1,6265.1
6701.5,5893.8,5645.6,6248.7
6686.7,5902.1,5659.5,6227.7
6682.6,5905.6,5650.3,6223.6
6681.5,5905.1,5646.7,6227.2
6669.2,5894.9,5651.8,6212.8
6657.9,5893.3,5654.9,6193.3
6655.9,5913.3,5647.2,6190.3
6642.1,5926.7,5633.8,6181
6613.8,5928.2,5637.9,6152.8
6607.2,5937.4,5651.8,6143.6
6635.4,5964.6,5665.6,6177.4
6683.1,6014.9,5693.8,6225.6
6754.9,6089.7,5753.3,6282.6
6870.3,6183.1,5829.2,6388.2
7011.8,6277.9,5878.5,6518.5
7137.9,6360,5909.7,6619
7221,6416.9,5948.2,6703.1
7307.2,6453.8,5971.3,6791.3
7392.3,6488.7,5983.6,6860
7435.9,6532.3,6028.2,6910.8
7517.4,6574.4,6077.9,6972.3
7575.4,6590.8,6089.2,7024.6
7568.2,6600,6109.2,7063.6
7597.9,6613.8,6133.8,7100
7622.6,6607.2,6116.4,7116.4
7641.5,6588.7,6087.2,7121.5
7650.8,6589.2,6096.4,7126.2
7646.2,6604.6,6126.7,7132.8
7676.4,6614.9,6140.5,7156.9
7676.9,6611.8,6138.5,7171.3
7664.6,6606.7,6142.6,7164.6
7679.5,6613.8,6156.9,7176.4
7689.2,6614.4,6153.8,7197.4
7692.8,6591.3,6133.8,7194.9
7683.1,6564.1,6127.2,7186.7
7673.3,6546.2,6142.6,7193.3
7682.1,6524.1,6153.3,7189.7
7688.2,6475.4,6135.4,7167.7
7674.9,6414.4,6112.3,7140.5
7664.6,6354.4,6091.3,7107.2
7632.8,6286.2,6068.2,7062.1
7598.5,6227.7,6063.6,7028.7
7617.4,6210.8,6072.3,7019.5
7631.3,6229.7,6072.8,7005.6
7625.6,6248.7,6078.5,6977.4
7586.7,6252.8,6089.7,6943.6
7530.3,6264.6,6082.6,6909.2
7542.1,6295.9,6080,6877.4
7540,6307.7,6080,6843.1
7486.7,6289.2,6053.8,6810.3
7455.9,6288.2,6039.5,6787.2
7455.9,6307.7,6069.2,6789.2
7492.3,6312.3,6095.4,6812.8
7521.5,6309.2,6086.2,6836.4
7514.9,6324.1,6083.1,6856.9
7487.7,6319,6084.6,6848.7
7421,6253.3,6052.8,6775.9
7362.1,6173.8,6017.4,6685.1
7302.1,6099,5991.3,6608.7
7197.9,6006.7,5944.1,6521.5
7112.8,5927.7,5901.5,6438.5
7039,5882.1,5894.4,6371.3
6945.1,5828.2,5880.5,6300.5
6852.3,5765.1,5842.6,6221.5
6764.1,5739,5828.2,6152.3
6696.9,5728.2,5825.1,6102.6
6642.1,5693.8,5801,6065.6
6581.5,5668.2,5776.9,6022.1
6515.9,5673.8,5767.2,5967.7
6448.2,5676.9,5756.9,5945.6
6366.2,5642.6,5725.6,5947.7
6256.9,5583.1,5674.9,5896.4
6136.9,5527.2,5630.3,5774.9
6025.1,5487.7,5603.6,5654.9
5935.9,5462.1,5586.2,5583.6
5864.6,5443.6,5572.3,5533.3
5794.4,5433.8,5562.1,5482.1
5730.3,5433.3,5554.9,5437.4
5677.9,5433.3,5549.2,5398.5
5622.1,5414.9,5534.4,5360
5550.8,5373.8,5499,5303.1
5465.6,5344.6,5458.5,5225.6
5382.6,5343.1,5430.8,5156.4
5295.4,5327.7,5403.6,5096.9
5181.5,5276.4,5363.1,5012.8
5060.5,5219,5314.4,4905.6
4958.5,5175.9,5271.3,4817.9
4868.2,5139.5,5243.6,4753.8
4781,5107.7,5234.4,4692.8
4716.9,5092.3,5234.9,4648.7
4677.9,5088.2,5236.9,4630.3
4631.8,5086.7,5239,4607.2
4582.1,5091.3,5231.8,4579
4553.8,5099.5,5214.9,4571.8
4530.3,5121.5,5203.1,4563.1
4493.3,5154.9,5197.9,4531.3
4457.4,5172.8,5193.8,4521.5
4435.9,5173.8,5194.4,4550.8
4415.9,5174.4,5195.4,4560.5
4391.3,5178.5,5189.2,4529.7
4368.7,5190.8,5184.6,4502.6
4336.9,5199,5175.4,4481.5
4309.2,5197.4,5164.6,4458.5
4303.6,5203.1,5169.7,4452.3
4302.6,5204.1,5181.5,4451.3
4294.9,5196.4,5179.5,4449.2
4288.2,5179.5,5177.9,4451.8
4284.1,5124.6,5184.1,4450.3
4282.6,5060,5176.4,4447.7
4287.7,5044.6,5159.5,4455.4
4287.2,5064.1,5154.4,4472.3
4279.5,5085.6,5153.3,4481
4278.5,5109.2,5151.8,4470.8
4283.6,5123.1,5153.8,4458.5
4277.9,5119,5157.4,4470.8
4266.7,5114.9,5162.6,4490.8
4254.4,5107.7,5162.1,4477.9
4232.8,5098.5,5146.2,4442.6
4211.8,5102.6,5133.3,4419.5
4202.1,5106.7,5134.4,4412.8
4199,5096.4,5128.7,4410.8
4194.9,5089.7,5109.2,4401.5
4193.3,5108.7,5099.5,4396.9
4196.9,5132.3,5110.3,4402.6
4192.8,5142.1,5127.2,4401
4197.4,5161,5137.4,4403.6
4218.5,5184.6,5141,4424.6
4231.8,5182.6,5139,4436.9
4234.9,5169.7,5133.8,4436.9
4243.1,5166.7,5131.8,4442.6
4251.3,5165.6,5137.9,4445.6
4263.1,5161,5143.1,4465.6
4288.2,5165.1,5142.1,4512.8
4313.8,5185.6,5154.9,4545.1
4332.8,5198.5,5165.1,4552.8
4354.9,5195.9,5161,4565.1
4376.9,5198.5,5166.7,4587.2
4399.5,5204.1,5177.9,4604.1
4434.4,5219,5188.2,4624.1
4477.9,5260,5208.2,4657.9
4540.5,5326.2,5235.9,4717.9
4640.5,5407.7,5271.8,4806.7
4761.5,5494.4,5321,4910.3
4872.3,5566.7,5359,5003.1
4957.4,5611.3,5374.9,5067.2
5025.1,5642.1,5400.5,5116.4
5087.7,5660,5423.1,5166.7
5136.4,5663.6,5414.4,5214.4
5179.5,5664.1,5413.8,5266.7
5239,5664.6,5432.3,5316.9
5292.3,5673.3,5447.2,5340
5324.1,5689.2,5466.2,5349.2
5362.1,5692.8,5476.9,5372.3
5413.3,5699.5,5470.3,5406.7
5457.9,5733.3,5482.1,5432.8
5491.3,5766.2,5505.6,5446.7
5525.6,5777.9,5511.8,5463.1
5561,5788.7,5520.5,5487.2
5592.3,5792.8,5531.8,5509.7
5612.8,5777.4,5523.6,5522.6
5621.5,5754.9,5514.9,5522.1
5631.3,5745.1,5524.6,5519
5647.7,5740,5529.2,5524.6
5662.1,5725.6,5514.4,5535.4
5666.2,5723.6,5506.7,5533.3
5662.1,5737.4,5517.9,5520.5
5666.2,5742.1,5519,5518.5
5674.9,5730.3,5504.1,5523.1
5668.2,5716.4,5496.4,5512.3
5652.3,5699.5,5492.8,5496.9
5646.2,5671.3,5484.6,5486.2
5646.2,5646.2,5484.1,5478.5
5643.6,5633.8,5485.1,5479.5
5635.4,5622.1,5473.8,5472.3
5628.2,5616.9,5473.3,5453.3
5626.2,5625.1,5483.1,5441.5
5633.8,5640,5487.2,5449.7
5649.2,5650.8,5492.3,5467.2
5663.6,5652.3,5493.3,5473.3
5679,5649.2,5494.4,5500
5696.4,5646.7,5505.1,5567.2
5710.3,5638.5,5509.7,5612.3
5724.6,5631.3,5506.2,5602.6
5744.6,5652.8,5514.4,5586.7
5756.9,5704.1,5523.1,5581.5
5751.3,5742.6,5517.4,5566.7
5746.2,5759,5515.9,5551.3
5753.3,5768.7,5529.2,5545.1
5756.4,5764.1,5528.2,5532.8
5748.2,5746.2,5507.7,5519
5741.5,5730.8,5495.4,5527.7
5732.3,5721,5494.9,5540
5726.2,5720,5487.7,5532.8
5719.5,5725.6,5474.9,5509.7
5702.6,5723.1,5466.7,5484.6
5689.2,5711.8,5462.1,5472.8
5679,5699.5,5460.5,5463.6
5660,5683.1,5465.1,5432.8
5644.1,5668.7,5464.6,5403.6
5637.4,5668.7,5460,5405.6
5620,5680,5459.5,5397.4
5599.5,5682.6,5451.3,5371.3
5594.9,5663.1,5431.8,5361
5584.1,5639,5429.7,5344.6
5561,5629.2,5443.6,5317.9
5546.2,5629.7,5440.5,5306.7
5539,5631.3,5422.6,5304.6
5534.9,5631.3,5422.1,5301
5539.5,5621.5,5440.5,5304.6
5544.1,5609.7,5454.9,5312.3
5535.9,5609.2,5449.7,5301
5520,5611.3,5434.4,5285.6
5505.1,5606.7,5436.9,5303.1
5494.9,5591.3,5442.6,5320
5477.9,5561,5422.6,5289.2
5449.2,5526.7,5401,5247.7
5413.3,5483.6,5392.3,5222.1
5364.6,5421.5,5366.2,5173.8
5289.7,5352.3,5327.2,5096.9
5195.4,5283.1,5297.9,5009.2
5107.7,5218.5,5263.1,4925.6
5031.3,5174.4,5230.3,4857.4
4962.1,5146.7,5218.5,4794.4
4904.1,5117.9,5210.3,4745.6
4853.3,5087.7,5195.9,4713.3
4806.2,5056.4,5184.1,4679
4764.6,5022.1,5175.9,4650.8
4721,5002.1,5158.5,4632.8
4675.9,5002.6,5138.5,4604.6
4636.9,4998.5,5123.6,4566.7
4608.7,4981.5,5107.7,4541
4581.5,4966.2,5093.8,4524.1
4545.1,4951.3,5089.2,4503.6
4513.8,4936.4,5087.2,4481
4492.3,4937.9,5083.6,4459
4468.7,4944.1,5082.6,4441.5
4437.4,4937.9,5075.4,4417.4
4400,4929.7,5067.7,4379
4375.9,4925.1,5066.7,4356.9
4366.2,4921.5,5066.7,4352.8
4351.8,4921,5069.7,4334.9
4333.3,4909.7,5053.8,4316.4
4322.6,4892.3,5021.5,4331.3
4315.4,4899.5,5021,4353.8
4306.2,4906.2,5037.9,4341
4303.1,4893.8,5040.5,4328.7
4303.6,4886.2,5039,4331.8
4292.3,4872.8,5034.4,4316.9
4284.1,4861.5,5025.6,4305.6
4282.6,4874.9,5029.2,4314.9
4273.8,4887.2,5032.3,4313.8
4271.8,4886.7,5026.2,4316.4
4283.6,4896.4,5027.7,4333.8
4288.2,4901.5,5030.8,4334.9
4280.5,4881,5026.7,4327.7
4277.9,4861.5,5028.2,4332.3
4281.5,4861,5040,4321
4279.5,4854.4,5037.9,4309.7
4274.9,4834.4,5018.5,4334.4
4274.9,4831.8,5010.3,4351.8
4274.4,4851.8,5017.9,4331.3
4267.2,4866.7,5024.6,4310.3
4257.9,4862.1,5026.7,4304.6
4252.8,4845.1,5027.2,4295.4
4246.7,4834.4,5025.6,4286.2
4237.4,4843.6,5021,4282.1
4236.9,4869.7,5012.8,4278.5
4237.9,4895.9,5005.1,4277.4
4231.8,4928.7,5007.2,4270.3
4230.3,4972.3,5007.7,4260.5
4234.4,4999,4992.3,4261
4237.4,5009.7,4991.8,4269.2
4236.9,5025.1,5015.4,4269.7
4233.8,5035.4,5024.6,4257.9
4241,5034.9,5013.8,4263.1
4249.7,5046.7,5012.3,4294.4
4250.8,5077.4,5013.8,4317.4
4252.3,5101.5,5001.5,4309.2
4250.3,5109.7,4990.3,4293.8
4241,5117.4,4991.8,4292.3
4231.3,5123.1,4988.7,4274.9
4226.2,5122.6,4977.4,4247.2
4224.1,5117.9,4976.9,4244.1
4223.1,5109.7,4982.6,4249.7
4224.6,5107.7,4984.1,4246.7
4228.7,5105.6,4981,4242.1
4241,5106.2,4981,4248.2
4264.1,5123.6,4995.9,4269.2
4282.1,5130.3,4994.4,4280
4289.2,5112.3,4972.8,4275.9
4292.3,5095.9,4959.5,4277.9
4280,5089.7,4952.8,4268.2
4257.4,5092.3,4947.7,4256.4
4242.1,5107.2,4939.5,4270.3
4224.6,5123.6,4926.2,4272.8
4200,5131.3,4919,4237.9
4171.3,5132.8,4918.5,4198.5
4146.7,5134.9,4912.3,4170.8
4133.3,5133.3,4909.2,4145.6
4133.8,5128.7,4912.8,4140.5
4145.1,5135.9,4920,4152.8
4146.7,5149.7,4929.7,4151.8
4141,5145.6,4922.1,4145.6
4148.7,5140.5,4908.2,4152.3
4166.2,5166.2,4916.4,4163.6
4172.8,5189.7,4924.1,4165.6
4174.4,5185.6,4920.5,4165.1
4189.2,5195.4,4930.8,4173.8
4201.5,5206.7,4936.9,4185.1
4203.6,5198.5,4930.3,4205.1
4209.2,5201.5,4939.5,4227.7
4212.8,5202.6,4949.7,4220
4212.8,5177.9,4947.7,4202.6
4215.4,5150.8,4941.5,4206.7
4221.5,5144.6,4934.9,4208.2
4223.6,5150.8,4941,4197.9
4211.3,5140,4949.2,4186.7
4202.1,5115.9,4937.4,4175.9
4210.8,5107.2,4924.6,4175.4
4214.9,5103.6,4926.7,4184.6
4208.7,5089.7,4932.3,4177.9
4213.8,5083.1,4935.4,4163.6
4228.2,5081,4923.1,4169.2
4224.1,5058.5,4899,4170.3
4210.8,5038.5,4893.3,4145.1
4212.3,5034.9,4906.7,4141
4213.3,5020,4909.7,4172.8
4204.6,4995.4,4909.7,4188.7
4202.1,4982.1,4915.4,4172.8
4202.1,4969.2,4912.8,4154.9
4206.7,4955.4,4910.3,4154.9
4209.7,4950.3,4916.9,4153.3
4199.5,4942.1,4921.5,4139.5
4201,4935.4,4909.7,4135.4
4208.7,4945.1,4893.3,4139.5
4204.1,4965.6,4895.9,4142.6
4206.2,4978.5,4906.2,4151.3
4223.1,4977.9,4911.3,4165.6
4241.5,4987.7,4921,4183.1
4262.6,5008.2,4930.3,4197.9
4276.9,5016.9,4929.2,4205.1
4286.7,5016.9,4934.4,4201.5
4297.9,5007.7,4943.6,4205.1
4299,4980,4938.5,4230.3
4290.8,4943.6,4919.5,4242.1
4289.7,4916.4,4908.2,4218.5
4295.4,4906.7,4918.5,4201.5
4299,4894.4,4917.9,4209.2
4301,4875.4,4900.5,4201
4297.4,4872.3,4895.9,4172.3
4291.3,4877.4,4904.1,4155.9
4287.2,4863.1,4899,4155.9
4273.3,4844.6,4876.9,4145.6
4256.9,4852.8,4857.4,4126.2
4253.3,4855.9,4853.8,4115.4
4249.7,4828.7,4848.7,4111.8
4242.1,4807.2,4828.2,4104.1
4242.1,4812.3,4823.6,4090.8
4250.8,4819,4836.9,4106.7
4251.8,4815.9,4837.4,4140.5
4250.8,4820,4839.5,4147.2
4255.4,4831.3,4855.4,4137.4
4251.8,4833.3,4862.6,4135.4
4254.9,4836.9,4864.6,4137.4
4265.6,4844.1,4867.2,4130.3
4254.9,4841.5,4851.3,4116.4
4243.1,4849.2,4850.3,4112.3
4254.4,4869.7,4866.2,4122.1
4261.5,4874.9,4864.1,4125.6
4257.4,4869.7,4861.5,4120
4261.5,4869.2,4872.3,4115.9
4271.3,4863.1,4880,4116.9
4283.1,4849.2,4881.5,4131.8
4306.2,4844.1,4895.9,4154.9
4333.3,4841.5,4909.7,4164.1
4346.7,4827.2,4903.6,4166.7
4350.3,4820,4894.4,4179
4349.2,4823.1,4891.8,4180
4343.1,4824.1,4896.4,4163.6
